text,label
"Gelisah, jantung berdebar.Fix cemas lagi :)",1
"Dilema mau minum obat tidur, enak jadi gak cemas tapi tidurnya bablas lama banget.",0
"g galau, cemas aja",1
"Dulu pernah menjadi yang paling cemas,sebelum akhirnya menjadi yang paling ikhlas.",0
"Jika sedang stres hindari makanan kafein dan soft drink karena menyebabkan gelisah, lekas marah, dan debaran jantung.",0
"tanyarl kenapa ga akhir akhir ini aku suka gatenang pas udah diatas jam  an, padahal lagi ga ada masalah. Gimana sih cara supaya mencegah gelisah?",1
"Sedikit cemas, banyak golnya #MUFC",0
apa cemas klo dirasainnya sama ibu ibu jawa namanya jadi cemba? ..#iyataugaring,0
Jangan membandingkan dirimu dengan orang lain. Iri hati hanya membuat jiwamu gelisah. Jadilah diri sendiri.,0
"Pagi ini gue tbtb cemas gelisah pusing pikiran ngga ngga mual ampe udah keluar semua isi perut gemeter jantung berdebar gakaruan ah gue takut. Ampe kepikiran gimana kalo gue mati. takut gue bener bener takut :""""",1
Ibutuh yaa kalo nda jalan sama *** hati tuh plong uda percaya aja sm dia mah. Tapi kalo nda keluar jalan sm orang lain ibu gelisah teh gapuguh di rasa.,0
biarkan si cemas ini istirahat ya. tolong ini mah,1
Notip wasap dimatiin bukannya tenang nape malah gelisah-__-,0
Rada cemas mau on wa,0
"Percayalah, dia sangat mencintaimu..Hanya saja kau terlalu cemas akan kehilangan, karna kau sudah berkali jatuh ",1
laprak sangat membuat gelisah,0
Bagi karyawan di luar sana yg diperlakukan seenaknya sm perusahaan ayo jgn takut jgn gelisah harus dibasmi,0
Level tertinggi kangen adalah ketika kamu cemas tentang dia tanpa ada alasan yang jelas.,1
Harap harap cemas si sebenernya dapet THR apa engga..WKWKWKWKW,0
"Awalnya sih jalanin aja dulu, pada akhirnya mulai tumbuh rasa khawatir dan cemas akan keadaan nya.",1
"Sebenernya hepi hepi aja sih gue sekarang, tapi ya emang suka tiba gelisah gitu",1
kenapa ya tibatiba cemas berlebihan sama keringet dingin:))))),1
Cintaku harus jujur....bila di dekatmu hatiku senang bila jauh hatiku gelisah....inikah cinta yang sebenarnya?,0
aku galau gelisah merana,1
"""Tidak menyesali ataupun dendam/marah pada hal-hal yang sudah berlalu, dan tidak menaruh rasa cemas yang berlebihan akan masa mendatang, itulah ketenangan sejati""",0
thr gue lama bgt cairnya keranjang shopee gue dah menunggu dgn gelisah,0
"Yohanes : Damai sejahtera Kutinggalkan bagimu. Damai sejahtera-Ku Kuberikan kepadamu, dan apa yang Kuberikan tidak seperti yang diberikan oleh dunia kepadamu. Janganlah gelisah dan gentar hatimu. ",0
Sehari ga ngentot kok gelisah pengen disumpel nih memek,0
Gemini : Jangan cemas walaupun pengeluaran cukup tinggi akan tetapi income yang datang masih lebih tinggi.,0
"kalo gelisah gabisa tidur wajar.. plis ini lagi seneng, masa gabisa tidur juga:)",1
"stop disclaimer depres dgn mudahnya...depressi itu sakit,g enak capek,,penyakit mntal tu g cuma depresi",1
"puyeng, gelisah, gemeteran jadi satu mantap sobat",1
Rasa gelisah bisa membakar sekitar  kalori per hari,0
"Kalo udah jodoh, .segala ragu pasti jadi utuh, .segala cemas pasti jadi",1
"Hai,kamu salah satu yg tertua&amp;kamu pergi.Aku cemas,bila sewaktu-waktu yg kuingini jg sama.Siang begitu terik.Aku takut kamu kesepian .Satu pohon Kamboja untuk  petilasan.Tanda hati bergandengan gagah.Sambil menengadah.Bergandengan satu hati.Satu bertinta wanita menari",0
"Jd sering gelisah tengah malem tp gada sebab,knp ini",1
"Jejes sayang yuk buang pikiran negatif atau kemungkinan terburuk yg sebenernya cuma sugesti lo aja. Perasaan itu muncul karena otak lo transfer ke seluruh tubuh buat ngerasin cemas, emosi dll dah malem juga BESOK KERJA BNGST MASI AJA OVERTHINGKING GINI (:",0
"Jika kamu mampu bersyukur atas apa yang telah Tuhan berikan untukmu, kamu tak akan cemas memikirkan apa yang bukan milikmu. #DrkBOT",0
Ga tau kenapa hari ini bawaanya gelisah banget,1
"Durian mengandung banyak asam amino triptofan, yang berguna untuk mengurangi rasa gelisah, depresi dan mengobati insomnia.",0
Padahal udah ditolong dua Tuhan tapi masih aja gelisah. eh ga gitu woiiiiiii,0
"resah &amp; gelisah bgt nih mikirin gimana caranya leher bagus mulus seperti kulit bayi , perhatikan lehermu #NgomonginLeher",0
Akhirnya bs napas &amp; makan setelah nganter miko ketemu dokter. Apalagi keadaannya gak parah seperti yg dikira dokter satunya...Dipikir gangguan cemas gw parah juga ya..panik sama situasi &amp; kondisi miko sampe tadi siang ga bs mikir + mual + pengen muntah. Almost panic attack,1
"semoga dosenku diberi kebahagiaan dan hati yang lapang, biar gak lupa sama anak bimbingannya yg menunggu dengan harap cemas :)",0
"Tidak menyesali ataupun dendam/marah pada hal-hal yang sudah berlalu, dan tidak menaruh rasa cemas yang berlebihan akan masa mend #absolute",0
"Gelisah, galau kalau seharian ga ada kabar..",0
Jangan membandingkan dirimu dengan orang lain. Iri hati hanya membuat jiwamu gelisah. Jadilah diri sendiri.,0
Kupikir gelisah karna kopi.Ternyata baru inget klo besok mau sempro ,0
Gelisah aje batin rasanye,1
"Terkadang yang membuat kita gelisah bukanlah masalah yang menguji,.tetapi bahasa rindu Allah yg gagal kita pahami.....#onedayoneqoutes",0
Engkau cemas akan masa depan? Kau menghina Allah. Naudzubillaah... yok bisa yok. Dikurangi yok mikir sing ora ora..,0
"Sebagian besar anak muda yang akan super sukses di masa depan tidak menyadarinya, itu sebabnya mereka gelisah",0
"-rl jangan gampang main belakang ya, kalian yang selingkuh mungkin gatau kita yang diselingkuhi kena mental sampe trust issue dan gelisah banget. Tolong banget, kalau bosen dan udah ga asik ngomong sama pasangan buat yang jadi selingkuhan juga jangan playing victim, pas (cont)",0
Jangan membandingkan dirimu dengan orang lain. Iri hati hanya membuat jiwamu gelisah. Jadi diri sendiri,0
"aku kecik hati. aku pujuk diri sendiri. orang lain kecik hati, aku gelisah, terfikir macam mana nak baik kan keadaan. I'm nothing.",1
"Kemampuan boyfie mengademkan hati yg meledak-ledak gelisah dari sore ini sungguhlah . He acknowledges my feeling sekaligus mengusap"" dengan sudut pandang lain yg hangat sekali ",0
"Bentar, gunanya mamsar dan papsur ke rs ngapain deh? Selain bikin penonton kesel karena mereka terlihat tidak peduli dan tak ada rasa cemas sedikitpun. Dikira aldebaran oprasi kutil kali ya, kok bodoamat bener hih #IkatanCintaEp",0
"Kemaren ngerasaa Dejavu sama kejadian  tahun silam. Disebuah gubuk berbagi gelisah, berbagi sambat, dan tetap mengerjakan semuanya",0
Cintaku harus jujur....bila di dekatmu hatiku senang bila jauh hatiku gelisah....inikah cinta yang sebenarnya?,0
Slalu dihantui rasa cemas,1
"Semua terasa begitu singkat dan untuk sekarang mulai takut untuk kehilangan,mulai merasa cemas dalam berbagai hal,entah bagaimana hal itu bila benar-benar terjadi",1
gelisah betul aku kalau seller yang selalu reply sepatas kilat tiba tiba tk reply macam ni. jangan scam i pls,0
anjir aku dp bukber transfer ke orangnya kok cemas ya takut ketipu padahal jelas jelas itu nomor aslinya soalnya temenku dulu booking juga di nomor itu tp dia langsung kesana bayarnya,0
echan ngirim selca bukannya tidur nyenyak malah bikin tidur jadi gelisah,0
Tidaklah layak seorang muslim cemas dengan rezeqi karena setiap muslim akan digiring menuju rezeqinya,0
kok gua akhir akhir enih mudah cemas ye,1
. - . gelisah gabisa tidur.Akhirnya memutuskan obat tidur yg ampuh bgt bisa bikin langsung ngantuk..Makasih nasi anget sepiring + ayam goreng lamongan + teh pucuk. Sahur dipercepat ,0
"Sepanik paniknya mo presentasi, se cemas dan takutnya ditunjuk dosen, ga pernah sepanik ini pas ngeliat kerumunan orang banyak banget ga pake masker ",0
haih cemas btl smpai  number p call nda angkat,0
harap harap cemas menunggu chatku dibalas ,0
"Tidak menyesali ataupun dendam/marah pada hal-hal yang sudah berlalu, dan tidak menaruh rasa cemas yang berlebihan akan masa mendatang, itulah ketenangan sejati",0
"Kadang kalo lagi kawatir atau gelisah atau opo degan overthinking aku selalu omong pada diriku berulang kali “hidup sebaik mungkin ya buat hari ini, sesok pikir keri” ",0
"Durian mengandung banyak asam amino triptofan, yang berguna untuk mengurangi rasa gelisah, depresi dan mengobati insomnia.",0
"Aku harus tegas menghadapi masalah, daripada gelisah membayangkan penyiksaannya terhadapku.",0
"Kalo ngeliat kasus kayak gini, rasanya aku bersyukur banget ketemu pasangan aku yang sekarang. kalo kata rossa mah “takkan cemas kupercaya kamu, karena kau jaga tulus cintamu”",0
gatau knp tbtb gelisah ga tenang,1
Minggu Minggu tenang tp gelisah ,1
"Dari kemarin nunggu email slip gakunjung tiba, jadi gelisah kan haha",0
"Bener kan lsg dikatain lebay cuma gara gitu doang  iya gitu doang, tapi beneran bikin stress sama gelisah gak karuan ",1
"[cm] presentasi aljabar done yeay, kekhawatiranku ga terjadi.. selalu ngerasa kurang, cemas dan takut dimarahin, ini itu tapi sebenernya itu aku sendiri sih yg bikin semua pikiran itu dan cemas berlebihan, padahal ya bagus aja even aku sks tapi emg menurutku ga maksimal (cont)",0
Terus menerus merasa gelisah?.Stres berkepanjangan?.Hey.. cobalah untuk menyerah,0
"Skripsi tidak berbahaya. Tapi gelisah berlanjutan karena skripsi belum selesai, bisa berbahaya bagi jantung.",0
"Pernah egk sih klian ngerasa kyk sedih tpie egk sedih, tpie kyk gelisah tpie egk tw apa kyk bingung, mau nya bobo aj tpie egk bsa",1
"kenapa ya gue cb dream kali ini kayak gelisah banget,gatau kenapa?",1
"Gak perlu cemas,ceritamu di tulis oleh penulis skenario terbaik",1
"Asuhlah batinmu sendiri, jangan cemas dan gugup, karena disisiNYA lah jiwa jiwa yang tenang.",1
Masih harap cemas banget ,1
"dulu dipaksa untuk menjadi yang paling cemas, sekarang terpaksa untuk jadi yang paling ikhlas :)",0
Bedaaa waktu jadi gelisah giniiiii,1
"caraa biar ga mikirrin hal hal negatif dan ga gampang cemas gimanaa sii, mau hidupp tenang tanpa tiap menit mikir yg ga seharus nya di pikirin.... ",1
Anteng deh ikin hari ini... (Pemirsa cemas),0
kebiasaan dichat sehari doang gadichat lgsg gelisah  YA TP MASA GUE CHAT DULUAN SI MUKA W MAU TARO MANA,1
"inget ya cemburu, gelisah yang kamu rasain sekarang gada apa²nya dibanding cemburu dan gelisah nya, gausah gede ambek, gausah egois",0
"Durian mengandung banyak asam amino triptofan, yang berguna untuk mengurangi rasa gelisah, depresi dan mengobati insomnia.",0
tiap gua lagi gundah gulana gelisah dikasi lagu muluuuu,0
Setahun lebih berjuanag anexty disorder minum obat biar nga cemas dan lu bikin penyakit gw kampuh ya maap aja,0
Sudah gelisah. Sudah mau pulang ajaaaaaaaa,0
Pernah ga sih ngerasain cemas hanya gara ngedenger suara orang? Rasanya tuh kayak pengen buru sholat dan ngaji biar ngerasa adem lagi. Cemasnya gara suara orang lho... suara orang -___-,0
Cara mengatasi beberapa macam masalah :..• Emosi melulu = Wudhu .• Sering sakit = Silahkan puasa.• Wajah gelap = Sholat tahajud .• Miskin melulu = Bersedekah .• Gelisah = Banyak doa.• Hati sempit = Baca Al-Quran.• Susah bahagia = Sholat tepat waktu,0
Aku berdansa di ujung gelisah.Mendambakan jiwa yang kehilangan arah,1
"Ada dua rasa ketika haid di akhir-akhir periode Ramadhan....Lega, karena pas waktunya. TAPI JUGA TAKUT SAMA GELISAH GA BISA DAPET MALAM LAILATUL QADAR DONG ",0
"Work! Kalo intv ditanya kelemahannya pelupa, terlalu fokus dan lupa waktu saat bekerja, membutuhkan waktu lbh lama untuk mengambil keputusan, cemas jika mempunya aktivitas yg mepet waktu, overthinking. Disertai solusi. Itu udh pas blm? Minimal brp ya kekurangan? Terimakasih.",0
"Saya hanya butuh saya yakin terhadap suatu hal yang membuat saya cemas. Dan selain kamu, saya tidak tahu harus ke siapa lagi. Mungkin tidak ada.",0
"Bener ya, kalo tidur bawa masalah itu nggak bagus, jadi gelisah banget",0
pls aku gelisah banget gabisa tidur ,1
Cintaku harus jujur....bila di dekatmu hatiku senang.bila jauh hatiku gelisah....inikah cinta yang sebenarnya?,0
"Dulu ga pulang  bulan aja gelisah rasanya, sekarang x lebaran di perantauan biasa aja..Sekuat itu pengaruhmu dulu mas haha",0
"Badan ngilu, tidur ga nyenyak, pikiran cemas, pertanda apakah itu?",1
dikit cemas but it's okayyy,1
"Dimalam hari menuju pagi, sedikit cemas banyak setanya. Wkwk",0
wdyt when ur friend says “kalo aku cemas kalian juga harus ikutan cemas” ???,0
Gak usah resah dan gelisah. Karena kini udah ada serum gel anti penuaan dini yg bikin wajah kamu glowing everyday. No mercury pula dan udah berizin BPOM. #GaraGaraMaresha,0
"gelisah, takut, overthinking dalam waktu yang bersamaan bisa disebut panic attack gak si?",1
Hari ini ambil libur. Semoga besok balik lagi ga ngaco:((.Ancur bgt baru pindah jarak m doang:((.Pliss dehh gausa cemas trs sama hasil,0
"""Tidak menyesali ataupun dendam/marah pada hal-hal yang sudah berlalu, dan tidak menaruh rasa cemas yang berlebihan akan masa mendatang, itulah ketenangan sejati""",1
Gemini : Jangan cemas walaupun pengeluaran cukup tinggi akan tetapi income yang datang masih lebih tinggi.,0
"UBAT DENGAN AMAL :... Selalu sakit - Puasa.. Wajah gelap - Solat Dhuha.. Hati sempit - Baca Quran.. Susah bahagia - Solat tepat masa.. Emosi kacau - Wuduk dan istighfar.. Gelisah - Byk doa dan exercise.. Stress - ""Lahaula walaquwwata illa billah""",0
ada kalanya pen kabur dlu dari wa klo dah hectic kek gini. pusing. ngeri dan cemas ngeliat notifikasi,0
Ada yg bikin cemas ada yg bikin khawatir sampe gak bisa mikir apaan sih ini,1
"Engkau harus tegas menghadapi masalah, daripada gelisah membayangkan penyiksaannya terhadapmu",1
gelisuh gelisah misuh misuh,0
Ya Allah gue ga tau ko hati gue gelisah ya :(,1
"lalu kapan saya akan di wisuda, adik kelas sudah lebih dulu.hati cemas merasa masih begini, teman baik sudah di DO",1
Berhentilah mencemaskan sesuatu secara berlebihan. Cemas adalah buah dari pemikiran.,0
Aku si selalu gelisah tiap besok mau persentasi,0
"IDIOMS..old habits die hard.= sulit mengubah kebiasaan lama  ..on a mission.= gigih melakukan tugas penting..on a silver platter.= tersedia dengan mudah..on edge.= gelisah, cemas..on fire.= penuh semangat..on the ball.= mampu berpikir dan bertindak cepat.= berwawasan luas",0
kok gw cemas begini yakk,1
"Jangan gundah ataupun gelisah disaat ada masalah, kesabaranmu sedang diuji oleh Allah",0
Tapi tep aja gelisah ih nunggu ginian,0
"Gua pernah jadi orang yang paling cemas, sebelum akhirnya gua jadi orang yang paling ikhlas.",0
"Tanyarl Gaes bahasa inggrisnya ""Apa yang saat ini sedang membuatmu gelisah?"" Aku takutnya terjemahin di gugel translet malah keliru. Makasih ",0
"Ga kerasa.. Ramadhan sudah hampir berlalu.. Serasa cepet banget ya Allah.. Rasanya baru kemaren orang pada teriak.. Marhaban yaa Ramadhan.. .Sekarang malah udh mulai sibuk bikin kue (orang) udh mulai panik ga bisa mudik, udh mulai gelisah gimana caranya biar bisa pulkam.. ",0
"Beberapa waktu kebelakang, muncul rasa gundah yang tak terbantah. Muncul rasa resah dan gelisah, entah aku yang kurang menghamba pada Yang Maha Segala, atau memang ada yang sedang tidak baik-baik saja. Aku hanya ingin menjalani hidup sperti biasa tapi kehampaan  ini nyata adanya.",0
"Ya Rabb, jika rezekiku susah maka mudahkanlah, jika jiwaku gelisah maka tenangkanlah, jika aku ini bodoh maka pintarkanlah   #MaksimalkanIbadahRamadhan  .. #IDZLd",0
"setiap hari minggu pasti deh gelisah, mikirin besok senin.",1
Buruh - buruh itu lagi gelisah beneran sekarang. Kaya kita engga aja diposisi yang sama cuma beda peran...#mayday,0
"Seriusan dah seumur umur ga pernah cemas kalo nambah umur, tapi kok menginjak  ini gue cemas banget ya, rasanya kayak ""my time is running out"".",1
"bangun tidur gelisah, mau tidur gelisah",1
bisa bisanya gua gelisah gini wkwk,1
"Nonton dr. Romantic terus di scenenya tiba ada sekeluarga yg batuk di IGD. Jujur, langsung degan dan cemas gitu. Apakah pandemi ini bakal meninggalkan kecemasan ky gini seumur hidup ",0
"Rezeki tak akan tertukar.Umur tak akan mundur.Jodoh tak akan tertukar..Rumus :.Rezeki, Jodoh, Maut = Garis hidup..Percaya saja, jika maut selalu mengejarmu, itu berlaku jg dg Rezeki dan Jodoh....Jadi tak perlu cemas !!!..Itulah maha adilnya Gusti",0
Lagi nunggu taher (emot cemas),0
"-Pernah menjadi yg paling cemas, .Sebelum menjadi yang paling ikhlas:)",0
kenapa pada tolol tolol,0
ada harapharap cemas tapi gue berharap di salah satu album yang gue beli gue dapet renjun lagi ,0
Berhentilah mencemasan sesuatu secara berlebihan. Cemas adalah buah dari pemikiran. Berpikir positif akan membuat hidup jadi lebih tenang.,0
Gak ada yang bisa lari dari masa lalu. Semua terekam dalam otak. Hati yang terkadang merasa gelisah mengingat semua kenangan indah.,0
"Ya Allah, aku berlindung pada-Mu dr rasa gelisah &amp; sedih, lemah &amp; malas, pengecut &amp; kikir,dibebani hutang &amp; dikuasai manusia.(HR.Bukhari)",0
"sedikit cemas, banyak rindunya",0
bila kau menangis. .hatiku pun bersedih bila kau senang. .hatiku pun berbunga bila kau gelisah. .hatiku pun bergejolak ini semua karena. . . kita SEHATI,0
"beneran deh enakan hidup yang apa apa diliat dari sisi positif nya dulu, jangan asal ngatain, jangan asal gibah ntar kalo udah bisa gitu hidup bakalan jalan dengan tenang gituu gaada musuh, gak gelisah juga, jadi semuanya enteng",0
suka penasaran campur cemas kalo tweet ada qrt gaib tuh :/,0
Ondehh diriku pula yang merasa cemas:(,1
"Kadang hati kita selalu rasa risau, sedih, kecewa dan gelisah tanpa sebab. Mungkin Allah nak kita berbalik kepadaNya. Nasihat buat diri.""",0
"jangtaek kalem, kita yg gelisah",0
"Kau tak perlu cemas ketika tikus bersuara, cemaslah saat tikus diam, karena saat itu ia bekerja.",0
"tugas gua udh kelar semua dri kmren, tpi knp hati ini gelisah? merasa seperti sesuatu yg buruk akan tiba?! ......",1
Pernah gasi saling suka terus yaudah aja. GELISAH TIAP HARI ANJEEEEEEEER.,1
